"table_schema","table_name","table_type","ordinal_position","column_name","data_type","character_maximum_length","numeric_precision","numeric_scale","is_nullable","column_default","column_comment"
"raw","sage_purchase_requests","BASE TABLE",17,"purchase_unit","character varying",10,NULL,NULL,"YES",NULL,NULL
"raw","sage_purchase_requests","BASE TABLE",18,"unit_price","numeric",NULL,18,4,"YES",NULL,NULL
"raw","sage_purchase_requests","BASE TABLE",19,"line_amount","numeric",NULL,18,4,"YES",NULL,NULL
"raw","sage_purchase_requests","BASE TABLE",20,"currency","character varying",10,NULL,NULL,"YES","'XAF'::character varying",NULL
"raw","sage_purchase_requests","BASE TABLE",21,"justification","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_purchase_requests","BASE TABLE",22,"status","character varying",30,NULL,NULL,"NO","'draft'::character varying","Statut normalisé : draft|pending_validation|validated|refused|closed|converted_to_order"
"raw","sage_purchase_requests","BASE TABLE",23,"status_code","integer",NULL,32,0,"YES",NULL,"Code Sage APPFLG_0 (1=Non soumis, 2=En attente, 3=Validée, 4=Refusée)"
"raw","sage_purchase_requests","BASE TABLE",24,"status_label","character varying",100,NULL,NULL,"YES",NULL,NULL
"raw","sage_purchase_requests","BASE TABLE",25,"line_status","character varying",50,NULL,NULL,"YES",NULL,NULL
"raw","sage_purchase_requests","BASE TABLE",26,"validator_code","character varying",20,NULL,NULL,"YES",NULL,NULL
"raw","sage_purchase_requests","BASE TABLE",27,"validator_name","character varying",255,NULL,NULL,"YES",NULL,NULL
"raw","sage_purchase_requests","BASE TABLE",28,"validator_id","uuid",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_purchase_requests","BASE TABLE",29,"validation_date","timestamp without time zone",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_purchase_requests","BASE TABLE",30,"supplier_code","character varying",20,NULL,NULL,"YES",NULL,NULL
"raw","sage_purchase_requests","BASE TABLE",31,"supplier_id","uuid",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_purchase_requests","BASE TABLE",32,"linked_order_number","character varying",20,NULL,NULL,"YES",NULL,"Numéro de commande Sage liée (POHNUM_0)"
"raw","sage_purchase_requests","BASE TABLE",33,"linked_order_line","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_purchase_requests","BASE TABLE",34,"linked_order_id","uuid",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_purchase_requests","BASE TABLE",35,"has_order","boolean",NULL,NULL,NULL,"YES","false","TRUE si la ligne DA a généré une commande Sage (POHNUM_0 renseigné)"
"raw","sage_purchase_requests","BASE TABLE",36,"link_status","character varying",50,NULL,NULL,"YES",NULL,NULL
"raw","sage_purchase_requests","BASE TABLE",37,"pole_id","character varying",50,NULL,NULL,"YES","'default-pole'::character varying",NULL
"raw","sage_purchase_requests","BASE TABLE",38,"created_at_src","timestamp without time zone",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_purchase_requests","BASE TABLE",39,"created_by_code","character varying",20,NULL,NULL,"YES",NULL,NULL
"raw","sage_purchase_requests","BASE TABLE",40,"updated_at_src","timestamp without time zone",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_purchase_requests","BASE TABLE",41,"updated_by_code","character varying",20,NULL,NULL,"YES",NULL,NULL
"raw","sage_purchase_requests","BASE TABLE",42,"batch_id","character varying",100,NULL,NULL,"NO",NULL,"ID du run de synchronisation n8n"
"raw","sage_purchase_requests","BASE TABLE",43,"synced_at","timestamp without time zone",NULL,NULL,NULL,"YES","now()",NULL
"raw","sage_purchase_requests","BASE TABLE",44,"updated_at","timestamp without time zone",NULL,NULL,NULL,"YES","now()",NULL
"raw","sage_receipts","BASE TABLE",1,"id","bigint",NULL,64,0,"NO","nextval('raw.sage_receipts_id_seq'::regclass)",NULL
"raw","sage_receipts","BASE TABLE",2,"receipt_number","character varying",30,NULL,NULL,"NO",NULL,"Numéro BR Sage (PRECEIPT.PTHNUM_0)"
"raw","sage_receipts","BASE TABLE",3,"receipt_line","integer",NULL,32,0,"NO",NULL,NULL
"raw","sage_receipts","BASE TABLE",4,"supplier_delivery_note","character varying",50,NULL,NULL,"YES",NULL,"Référence BL fournisseur (BPSNDE_0) — justificatif"
"raw","sage_receipts","BASE TABLE",5,"receipt_date","date",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",6,"delivery_note_date","date",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",7,"arrival_date","timestamp without time zone",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",8,"accounting_date","date",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",9,"creation_date","date",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",10,"company_code","character varying",20,NULL,NULL,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",11,"facility_code","character varying",20,NULL,NULL,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",12,"supplier_code","character varying",20,NULL,NULL,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",13,"supplier_name","character varying",255,NULL,NULL,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",14,"supplier_short_name","character varying",100,NULL,NULL,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",15,"supplier_id","uuid",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",16,"line_supplier_code","character varying",20,NULL,NULL,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",17,"warehouse_keeper_code","character varying",20,NULL,NULL,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",18,"warehouse_keeper_name","character varying",255,NULL,NULL,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",19,"warehouse_keeper_id","uuid",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",20,"updated_by_code","character varying",20,NULL,NULL,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",21,"updated_by_name","character varying",255,NULL,NULL,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",22,"currency","character varying",10,NULL,NULL,"YES","'XAF'::character varying",NULL
"raw","sage_receipts","BASE TABLE",23,"exchange_rate","numeric",NULL,18,6,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",24,"accounting_status_code","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",25,"accounting_status","character varying",30,NULL,NULL,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",26,"invoicing_status_code","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",27,"invoicing_status","character varying",30,NULL,NULL,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",28,"carrier_code","character varying",20,NULL,NULL,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",29,"vehicle_plate","character varying",20,NULL,NULL,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",30,"lines_count","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",31,"total_ht","numeric",NULL,18,4,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",32,"total_ttc","numeric",NULL,18,4,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",33,"total_vat","numeric",NULL,18,4,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",34,"comment","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",35,"item_code","character varying",50,NULL,NULL,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",36,"item_designation","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",37,"linked_order_number","character varying",20,NULL,NULL,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",38,"linked_order_line","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",39,"linked_order_sequence","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",40,"linked_order_facility","character varying",20,NULL,NULL,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",41,"linked_order_id","uuid",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",42,"has_order","boolean",NULL,NULL,NULL,"YES","false",NULL
"raw","sage_receipts","BASE TABLE",43,"link_order_status","character varying",30,NULL,NULL,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",44,"quantity_ordered_stu","numeric",NULL,18,4,"YES",NULL,"Quantité commandée Sage (depuis PORDERQ)"
"raw","sage_receipts","BASE TABLE",45,"quantity_ordered_puu","numeric",NULL,18,4,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",46,"quantity_received_total","numeric",NULL,18,4,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",47,"quantity_shipped_total","numeric",NULL,18,4,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",48,"quantity_invoiced_total","numeric",NULL,18,4,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",49,"quantity_returned_total","numeric",NULL,18,4,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",50,"quantity_balance_stu","numeric",NULL,18,4,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",51,"order_close_status_code","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",52,"order_close_status","character varying",30,NULL,NULL,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",53,"initial_need_date","date",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",54,"expected_delivery_date","date",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",55,"last_receipt_date","date",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",56,"quantity_received_stu","numeric",NULL,18,4,"YES",NULL,"Quantité reçue cette livraison"
"raw","sage_receipts","BASE TABLE",57,"quantity_received_puu","numeric",NULL,18,4,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",58,"stock_unit","character varying",10,NULL,NULL,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",59,"purchase_unit","character varying",10,NULL,NULL,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",60,"quantity_refused_stu","numeric",NULL,18,4,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",61,"quantity_refused_puu","numeric",NULL,18,4,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",62,"quantity_returned_stu","numeric",NULL,18,4,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",63,"quantity_returned_puu","numeric",NULL,18,4,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",64,"quantity_accepted_stu","numeric",NULL,18,4,"YES",NULL,"Quantité acceptée = reçue - refusée - retournée"
"raw","sage_receipts","BASE TABLE",65,"quantity_accepted_puu","numeric",NULL,18,4,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",66,"quantity_invoiced_stu","numeric",NULL,18,4,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",67,"quantity_invoiced_puu","numeric",NULL,18,4,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",68,"quantity_gap","numeric",NULL,18,4,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",69,"quantity_indicator","character varying",30,NULL,NULL,"YES",NULL,"RECEPTION_SUPERIEURE | CONFORME | RECEPTION_PARTIELLE"
"raw","sage_receipts","BASE TABLE",70,"quality_code","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",71,"quality_status","character varying",30,NULL,NULL,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",72,"quality_return_code","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",73,"quality_return_status","character varying",30,NULL,NULL,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",74,"conformity_indicator","character varying",30,NULL,NULL,"YES",NULL,"NON_CONFORME | CONFORME_AVEC_ECART | CONFORME"
"raw","sage_receipts","BASE TABLE",75,"conformity_percentage","numeric",NULL,5,2,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",76,"delivery_delay_days","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",77,"gross_price","numeric",NULL,18,4,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",78,"net_unit_price","numeric",NULL,18,4,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",79,"line_amount_ht","numeric",NULL,18,4,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",80,"line_amount_ttc","numeric",NULL,18,4,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",81,"warehouse","character varying",20,NULL,NULL,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",82,"stock_facility","character varying",20,NULL,NULL,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",83,"stock_number","character varying",30,NULL,NULL,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",84,"line_accounting_code","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",85,"line_accounting_date","date",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",86,"line_invoicing_code","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",87,"line_invoicing_status","character varying",30,NULL,NULL,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",88,"vat_code","character varying",10,NULL,NULL,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",89,"vat_amount","numeric",NULL,18,4,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",90,"vat_base","numeric",NULL,18,4,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",91,"origin_type_code","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",92,"origin_number","character varying",20,NULL,NULL,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",93,"origin_line","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_receipts","BASE TABLE",94,"pole_id","character varying",50,NULL,NULL,"YES","'default-pole'::character varying",NULL
"raw","sage_receipts","BASE TABLE",95,"created_at_src","timestamp without time zone",NULL,NULL,NULL,"YES",NULL,NULL
